Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
France,FRA,Population growth (annual %),SP.POP.GROW,0.494035951436993,0.483658695308374,0.484005119770168,0.514784474469256,0.473703877476612,0.355569240058298,0.259600374885865,0.215423210214936,0.167305952014465,..
France,FRA,"Population, total",SP.POP.TOTL,65027507,65342780,65659809,65998687,66312067,66548272,66721256,66865144,66977107,..
France,FRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,0,0.1,0.1,0,0.1,0.1,0,..,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,..
France,FRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,42.896291715135,42.5986788569008,43.4444433273778,44.4426548598165,44.5691505815752,44.2874739814559,44.0962003536949,44.6379031860999,44.3640914712144,..
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.76151,102.6911,102.52316,102.27644,101.28035,101.98964,102.26043,102.51076,..,..
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00079,1.00325,1.00305,1.00568,1.00685,1.00342,1.0025,1.00116,..,..
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.42494,106.61064,105.81358,104.3766,103.42583,103.39604,103.3081,103.76003,..,..
France,FRA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549086.9921875,549086.9921875,549086.9921875,549086.9921875,549086.9921875,549086.9921875,549086.9921875,549086.9921875,549086.9921875,..
France,FRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.0894316562663,21.9594251565196,22.5307400790117,23.2109178727076,23.1614153174882,23.197715462657,23.0648275010082,23.6423139582661,24.3082075058753,..
France,FRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,26.0807183526812,33.2074996806332,33.2074996806332,..
France,FRA,Time required to start a business (days),IC.REG.DURS,6.5,6.5,6.5,6.5,4.5,4,3.5,3.5,3.5,4
France,FRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Urban population growth (annual %),SP.URB.GROW,0.81611071097678,0.805969410649883,0.809085451887715,0.840074810274819,0.800457281912814,0.683771061907009,0.587978903012779,0.543973760727797,0.496025187703033,..
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.7462,8.4046,8.063,8.0694,8.0758,8.0822,8.0886,8.095,7.8568,..
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.803696771174544,0.910022423855418,0.847918814268698,0.942643214114216,0.904547674923055,0.683779582649906,0.698318496538081,0.831435536010897,0.768635049351597,..
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,30.8317757009346,..,30.8317757009346,..,..,..,..,..
Germany,DEU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.3,98.3,98.5,98.5,98.5,98.7,..,..,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.27963401169499,9.1248592104965,9.19929975724339,9.39062341958994,8.88937039483839,..,..,..,..,..
Germany,DEU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,80.3,..,..,..,..,..,..,..,..
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,165.803930744034,162.541617784642,157.665181709898,137.611325519768,139.994568614792,134.945199285825,134.187007434351,129.314019457687,127.450730630881,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7264.32259073555,7281.27217417162,7270.15252302734,7217.52908915495,7035.48297471676,..,..,..,..,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3997.07942080976,3869.81622904859,3876.94810409338,3939.52956270835,3779.46192078536,3817.54941455461,..,..,..,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.565473405085,45.0571362806101,46.3071201430804,45.4186778593914,45.6192633128717,46.8485876563908,46.023196451932,47.3974341985646,47.416105275433,..
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.39,1.41,1.42,1.47,1.5,1.6,1.57,1.57,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,86037502102.1645,97535403952.55,65443087632.2705,67199694458.9374,19488312315.4146,62422464518.9402,64707795193.3638,118225590102.648,167955928198.984,51011238864.5835
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,114090,114110,114130,114150,114170,114190,114210,..,..,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3396354075663.73,3744408602683.94,3527344944139.83,3732743446218.92,3883920155292.26,3360549973888.58,3466790065011.83,3656749414477.08,3947620162502.96,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.1789690378929,3.92413341771297,0.41955108005358,0.428243261672193,2.22568874914928,1.73974982269824,2.22999996699747,2.46503002917808,1.52744629830981,..
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,44550,47220,46530,47190,47620,45850,44290,43640,47110,..
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,39760,43630,44400,46040,47950,48770,51810,54370,55980,..
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3643116507746.92,3790912654222.99,3742049617717.1,3805730730169.94,3856641565500.78,3745189834690.71,3647225187597.66,3607427800159.9,3905321667025.8,..
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3251502171529.72,3502470398953.27,3570904139239.83,3712581829258.22,3883389666513.64,3983765536763.11,4266415919562.53,4493919482771.19,4641067663123.45,..
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.0657853688972,21.6352336684536,19.7159883583275,20.0537464207587,20.3702906645078,19.9994389568558,20.2137136658052,20.7471209464436,21.7986945224362,..
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.0072610557081,16.4490233716204,17.3581600192975,17.3951674333599,17.2907294202118,17.8930419363633,18.2185898151732,15.8563034516805,15.7779623925176,..
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,97,97,97,..
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.3031508345032,40.148984986412,40.2069347359679,39.6601988368577,39.0008300796262,39.2865511357823,38.6599661784882,40.2959639320922,41.254735570526,..
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,8.4,8.5,..,8.2,..,7.8,7.6,..,..,..
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.8488925284667,27.0689719182049,27.2839861436413,26.7826133352304,27.0109959930724,27.0645562643767,27.4966657094541,27.4421492824323,27.4617341980702,..
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.646158247876642,1.07051393514979,1.49542405397645,1.96888224654528,1.86184945870326,1.73619181329698,1.17700679900705,1.0473298056811,1.51202554251684,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.9926829268293,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.1241692843182,72.8781041162014,72.4614416927487,70.3584384472046,69.5536183028645,70.7425278145506,68.9306521360372,71.404892817174,72.0660013600756,..
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.35365069029402,1.28111219627689,1.31126144743425,1.22399371603261,1.18250589568467,1.17745649193469,1.18990426457789,1.23414110223535,1.23376875688812,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,109.369391184397,112.422595373443,114.11263569215,123.233483298983,122.197100177976,117.817643108913,125.885456425358,132.714869941424,129.324213734645,..
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.2,4.1,4,4,3.9,3.9,3.8,3.7,3.7,..
Germany,DEU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,96.02141222,93.1867196,92.59415204,94.55318432,97.07148096,99.84271789,102.0921799,100.2702736,99.08254332,..
Germany,DEU,Net migration,SM.POP.NETM,..,..,1938576,..,..,..,..,2719112,..,..
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,12788812789.7547,15337123634.9973,14637030444.1781,16395715917.4197,17075378094.9883,15578082898.5573,15197536775.812,15799985582.0772,17024407727.6008,16474116128.0303
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,234.606908225034,230.304633348634,230.750625466231,231.155712565925,232.108053883634,234.153668555637,235.712929356538,236.595494618731,237.30759674834,..
Germany,DEU,Population growth (annual %),SP.POP.GROW,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,..
Germany,DEU,"Population, total",SP.POP.TOTL,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,..
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,..,0,..,0,0,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,0.5,..,..,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.01535,101.56688,98.65314,98.39869,97.28271,98.9183,97.9372,98.80514,..,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,27.9904461082514,28.3228515421969,28.5544437604496,28.5478151066214,28.5002886490881,28.3909612649213,28.3526371207045,28.6889327856172,29.0595538173109,..
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.99588,102.46656,101.6142,100.83825,100.53864,101.66745,102.67756,104.02236,..,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.96125,0.96001,0.96137,0.96446,0.96531,0.96611,0.96373,0.95765,..,..
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.97484,103.76242,102.16761,100.81089,99.71072,98.82264,98.812,98.40928,..,..
Germany,DEU,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357126.9921875,357140,357170,357340,357380,357408.984375,357580,357580,357580,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.1902979254407,11.4813852299559,11.6229861108582,11.611503370267,11.4825632039024,11.4197361777121,11.2738585239782,11.4719613927932,11.5059039520149,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,38.7268950286066,38.7874034693079,38.7874034693079,..
Germany,DEU,Time required to start a business (days),IC.REG.DURS,14.5,14.5,14.5,14.5,14.5,10.5,8,8,8,8
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.100481934472227,-1.60197231472939,0.200687484378332,0.285857246854236,0.429833546326634,0.87865693932128,0.838301068113641,0.421625391544917,0.366515155973305,..
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.6548,31.3534,28.052,25.077,22.102,19.127,16.152,13.177,12.0708,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.0265090139755,17.1919704272881,16.8453770659344,17.1484235434587,16.7919345145841,16.1745081066222,16.2498096711745,15.6194549517091,14.6019340171103,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,44.7786998616874,..,44.7786998616874,..,..,..,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,81.1,..,81.4,..,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.39327329120641,1.47308087826488,1.59466840041331,1.58860010420502,1.72767050665838,..,..,..,..,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,53.5,..,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,73.414824943219,76.1458900573925,77.1794747105878,77.9168477225884,75.9081700334318,75.6110618990861,74.5030176380727,72.0767298362434,72.0587773124997,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,640.394603119482,696.842241149244,723.235461275311,764.198741627301,804.514228089279,..,..,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,561.653402684576,577.99406108219,599.154414162954,605.792141172954,636.570155596225,..,..,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.4009332488238,24.5404048907945,24.534430661418,25.430861300519,22.9679630081172,19.8131891564045,19.1947533657266,18.7806122639953,19.7380186739389,..
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,290427544563.2,334399298473.1,392576047064.3,427245080644.8,457507432258.6,478834120154.1,455510349251.4,511483959284.2,521390564017.4,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.581,2.506,2.439,2.381,2.333,2.295,2.266,2.243,2.222,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,27396885033.7839,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2644,50605327353.5912
India,IND,Forest area (sq. km),AG.LND.FRST.K2,697900,699683.984375,701467.96875,703252.03125,705036.015625,706820,708603.984375,..,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1675615335600.56,1823050405350.42,1827637859135.7,1856722121394.53,2039127446298.55,2103587813812.75,2290432075123.75,2652242857923.91,2718732231257.57,..
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.49758470158106,5.2413447428854,5.45635895072287,6.38610640094825,7.41022760508852,7.99625378571471,8.16952650547138,7.16788886086535,6.81136932613997,..
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1220,1360,1480,1520,1560,1600,1690,1830,2020,..
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4190,4450,4800,4990,5170,5400,5760,6120,6630,..
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1505735408734.57,1704431803849.04,1870994289564.98,1941116409609.61,2020999036099.81,2097598587508.73,2244116632004.01,2443418663434.86,2727893916562.77,..
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5173298836001.65,5568976272405.25,6080947880015.89,6396967666529.44,6699985632031.33,7076539926084.96,7632133447769.94,8189830479373.81,8966425298182.17,..
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,40.2202988006515,39.5904114837224,38.3474156730403,34.0232020837499,34.2678056156548,32.1167301358276,30.2120167674393,30.9412542357494,31.3077860225827,..
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.67324605955113,7.76525596804629,7.42855405651073,8.68912719935026,9.09662570895559,7.99080243197538,7.64553108494774,7.35225095353592,9.00794862053066,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82,84,83,83,85,87,88,90,90,..
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.8542732486568,31.0834605511169,31.2592910673332,28.4132706461587,25.9542227389497,22.1097247094602,20.9641355476839,21.9860681936875,23.6396344113843,..
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,7.7,..,..,..,..,..,..,..,..
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.725078228098,30.1616777111582,29.3985276966295,28.4048995601136,27.6564012029651,27.34739147794,26.6421680349534,26.4981745253768,26.7463909887849,..
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.5260308561853,8.73357790025646,7.93438847569151,6.18650400083453,3.33175691706155,2.27958810849836,3.12422744124767,3.83550478943577,4.11160882298169,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.693,67.13,67.545,67.931,68.286,68.607,68.897,69.165,69.416,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,34.4102842549686,42.0924730192801,43.034893158317,42.0227125539916,38.5264786380095,31.4739415988524,27.3394267745822,28.2465083377177,30.8688730118818,..
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.70746404217818,2.65149668110065,2.53734660363375,2.47272671433353,2.49676988106994,2.4051274700264,2.50647075056096,2.50962455841482,2.41903434166523,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,60.9415438137163,71.4925296212346,68.3152481680337,69.1969937356643,72.8626207549064,76.4075994294841,85.1486834808295,87.3177371937469,86.9425631882511,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.2,55.1,52.1,49.1,46.3,43.6,41.1,38.7,36.6,..
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.47166416,89.99256996,90.08283332,92.44597165,93.82252823,104.2283051,108.1865157,103.7422529,97.91991919,..
India,IND,Net migration,SM.POP.NETM,..,..,-2350075,..,..,..,..,-2663434,..,..
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2831340087.89063,3270219970.70313,1681849975.58594,2456340087.89063,2991820068.35938,3174350097.65625,2678889892.57813,3198389892.57813,2453979980.46875,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,53479960083.2432,62499075444.7366,68820517837.6536,69970360846.7858,70388642796.5471,68909693352.8351,62744364089.9512,68967175499.8665,78790170928.6742,83132078002.3032
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,415.136997635536,420.520965360438,425.732223638583,430.798613273958,435.762323968532,440.655458615157,445.484341397623,450.243285831043,454.938072575247,..
India,IND,Population growth (annual %),SP.POP.GROW,1.35033904507757,1.28857558007871,1.23162292802113,1.18301607012995,1.14562398784018,1.11663309126289,1.08988008026408,1.06259739387194,1.03732336037888,..
India,IND,"Population, total",SP.POP.TOTL,1234281170,1250288729,1265782790,1280846129,1295604184,1310152403,1324509589,1338658835,1352617328,..
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,21.2,..,..,..,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,21.9,..,..,..,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,29.4,36.3,..,33.4,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,92.76336,..,96.20089,97.57112,97.71132,96.2307,94.37375,91.5993,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,13.1835965373936,11.4959929975181,12.599872776486,12.6089934124693,11.550620644555,12.4152095425778,13.2306661094962,12.8615640847539,..,..
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.10137,108.32336,109.7613,110.58331,107.86441,108.48523,114.53832,112.95786,..,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98905,0.99853,1.0034,1.0725,1.06962,1.07018,1.09519,1.08402,..,..
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,63.1162,66.2507,69.01283,68.75912,74.14153,73.86563,75.0918,73.47688,75.16113,..
India,IND,Statistical Capacity score (Overall average),IQ.SCI.OVRL,81.1111111111111,76.6666666666667,75.5555555555556,73.3333333333333,81.1111111111111,77.7778,81.1111333333333,91.1111333333333,77.7778,75.5555666666667
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287259.0625,3287259.0625,3287259.0625,3287259.0625,3287259.0625,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.3880397905448,10.1773845336217,10.8367717209692,11.0016256942917,9.98465419071312,10.5697090519718,11.0870928410331,11.1820793285267,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,3.47930598498439,3.47930689489956,3.47930689489956,..
India,IND,Time required to start a business (days),IC.REG.DURS,..,..,..,32.7,35,30,28.5,29.8,16.5,17.5
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.81923327447653,6.4138689129389,6.71310406387204,8.07419350339043,18.6295890118984,11.2064011727663,17.2633586067755,10.0849864854544,11.3615607742689,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.46548963968051,2.40101993560219,2.36976907855325,2.34273178575347,2.32910644452902,2.32289067229896,2.31793118261267,2.31444812598978,2.30896547809895,..
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,50.887,50.681,50.475,49.8548,49.2346,48.6144,47.9942,47.374,46.9052,..
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.929212707137,13.5122870743946,13.3739742350727,13.3566991621949,13.3367549992146,13.4926435578886,13.4787485470271,13.1541711506008,12.8078635296076,..
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,82.2,..,83.1,87.4,..,..,92.59,90.9,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.77295139151422,2.46277150275409,2.56418886541464,1.94683915145255,1.81937838004494,..,..,..,..,..
Indonesia,IDN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,61,61.3,61.9,62,61.6,61.5,59.4,63.6,..,..
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,33.2846476228732,35.5565742704459,39.3251983998467,42.1044859519805,42.397868818459,42.414880302276,43.0874619068671,42.116622392626,42.7968913765048,..
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,635.985276111571,680.281417214821,733.37182682142,773.987469945264,811.906904947585,..,..,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,877.075652839281,833.562028942305,853.208344569388,863.81762843345,883.918294134837,..,..,..,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.2990309366408,26.3273530888836,24.5943787881769,23.9235763793605,23.6659845969367,21.1601792598059,19.0889938536665,20.1885592572328,20.9656940886152,..
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,198278352695.5,219629383247.4,252622872897.3,263643564688.9,292570273969,307753587329.6,319006916379.7,353662842083.6,379663955430.1,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.483,2.471,2.455,2.436,2.413,2.389,2.362,2.336,2.311,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,15292009410.5099,20564938226.7185,21200778607.8727,23281742361.5305,25120732059.5134,19779127976.9576,4541713739.23769,20510310832.4469,18909826043.5105,24440250676.8404
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,944320,937476.015625,930632.03125,923787.96875,916943.984375,910100,903256.015625,..,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,755094160363.071,892969107923.094,917869910105.749,912524136718.018,890814755233.225,860854235065.079,931877364177.742,1015423455783.28,1042173300625.55,..
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.22385418062366,6.16978420771008,6.03005065305612,5.55726368891013,5.006668425755,4.87632230022122,5.0330691828018,5.0674063655857,5.17127032830882,..
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2530,3010,3580,3730,3620,3430,3400,3530,3840,..
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8280,8840,9440,9770,9930,9910,10160,10580,11290,..
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,612253815558.797,737717018641.036,889278532542.61,939754625213.983,922995728689.024,886547499338.417,890493674187.2,933370649344.608,1026759691227.39,..
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2002209911115.04,2167767372892.09,2345325533943.24,2459307391862.03,2533999617903.85,2559802578584.69,2657192741631.9,2799586233569.09,3020689099830.5,..
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.8801214533558,32.9843332593045,35.0715936108881,33.8313567879018,34.6003439149803,34.0627921803386,33.858739303947,33.7170780354103,34.5697713823543,..
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,12.0320514951467,10.6052505386443,10.6466101736385,9.54395553412258,9.24364420771935,8.8702093969982,7.94364011887326,8.20263232842889,8.0183955707513,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,78,80,82,81,75,75,76,75,75,..
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.4022429392329,23.8526600952268,24.9885195110858,24.7137962959288,24.414190988586,20.7774609817235,18.3323479486654,19.174186233024,22.0559700304026,..
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7.2,6.8,6.8,6.8,6.9,6.8,6.7,6.6,6.7,..
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,42.7758663362749,43.9134234267133,43.5937444233376,42.6356774375889,41.9283421270033,40.0478624042506,39.3084439802081,39.3867363200014,39.7304230217544,..
